"wave_num","n_egos","Total_Mean","Total_SE","T1_Mean","T1_SE","T2_Mean","T2_SE","T3_Mean","T3_SE","Core_Mean","Core_SE","T1_Pct","T2_Pct","T3_Pct","Core_Pct"
1,323,14.1857585139319,0.283562027616518,4.55108359133127,0.158349560771617,3.75851393188854,0.16393604629326,5.87616099071207,0.235843671866865,8.30959752321981,0.216900322134641,32.0820602357049,26.4949803579223,41.4229594063728,58.5770405936272
2,442,13.3755656108597,0.276439048368847,4.55203619909502,0.15487255367635,4.80316742081448,0.154683164389065,3.79864253393665,0.178821977294514,9.3552036199095,0.219428028351627,34.0324763193505,35.9100135317997,28.3998646820027,69.9424898511502
3,379,12.2717678100264,0.327193611901986,4.03166226912929,0.162770561370551,3.81530343007916,0.162801674601129,4.34036939313984,0.222793570935375,7.84696569920844,0.240017927010665,32.8531498602451,31.0900881530854,35.3687379058267,63.9432380133305
4,371,11.3746630727763,0.318362096310458,4.12129380053908,0.161211759150889,4.09703504043127,0.163254105920967,3.12398921832884,0.189709330020873,8.21832884097035,0.232641173632235,36.2322274881517,36.0189573459716,27.4644549763033,72.2511848341232
5,348,11.1293103448276,0.332535495144271,3.83333333333333,0.153042107144152,3.8764367816092,0.163945289901339,3.39655172413793,0.21074666387003,7.70977011494253,0.228005572965223,34.4435837851794,34.8308804544281,30.5189775367932,69.2744642396076
6,300,10.6433333333333,0.356760424855698,3.41333333333333,0.166301048244871,4.17333333333333,0.186231376528942,3.05,0.216752405641023,7.58666666666667,0.266040513479315,32.0701534606953,39.2107735671782,28.6564359536486,71.2809270278735
7,254,10.8779527559055,0.392485207528643,3.40551181102362,0.175497633335463,4.04724409448819,0.197925544174543,3.2755905511811,0.242554584292082,7.45275590551181,0.275709791603288,31.3065508505248,37.2059355772711,30.1121968874412,68.5124864277959
8,181,10.8011049723757,0.453444621909105,3.42541436464088,0.202822554869374,3.72375690607735,0.226551525659198,3.37569060773481,0.279790603906196,7.14917127071823,0.321377310273044,31.7135549872123,34.4757033248082,31.2531969309463,66.1892583120205
